weather_grid,state,county,fips
7273,UT,Tooele,49045
7406,PA,Westmoreland,42129
7484,UT,Duchesne,49013
7601,OH,Tuscarawas,39157
8146,NE,Lincoln,31111
8185,IA,Muscatine,19139
7919,WY,Albany,56001
7994,IN,Pulaski,18131
7698,CO,Moffat,8081
7797,OH,Hancock,39063
8145,NE,Lincoln,31111
8186,IL,Rock Island,17161
5840,CA,Napa,6055
6854,NV,Eureka,32011
7015,PA,Chester,42029
6648,NV,Churchill,32001
6821,NJ,Ocean,34029
7918,WY,Albany,56001
7995,IN,Fulton,18049
8144,NE,Keith,31101
8187,IL,Rock Island,17161
7483,UT,Duchesne,49013
7602,OH,Carroll,39019
7062,NV,Elko,32007
7211,PA,Cumberland,42041
7272,UT,Tooele,49045
7407,PA,Indiana,42063
8143,NE,Keith,31101
8188,IL,Henry,17073
7697,CO,Moffat,8081
7798,OH,Wyandot,39175
6240,CA,Placer,6061
7917,WY,Albany,56001
7996,IN,Fulton,18049
6443,NV,Lyon,32019
6039,CA,Sutter,6101
8142,NE,Keith,31101
8189,IL,Henry,17073
8141,NE,Garden,31069
8190,IL,Henry,17073
6853,NV,Eureka,32011
7016,PA,Chester,42029
7482,UT,Summit,49043
7603,OH,Carroll,39019
7696,CO,Moffat,8081
7799,OH,Wyandot,39175
7916,WY,Albany,56001
7997,IN,Kosciusko,18085
6647,NV,Churchill,32001
5839,CA,Sonoma,6097
7271,UT,Tooele,49045
7408,PA,Cambria,42021
8140,NE,Garden,31069
8191,IL,Bureau,17011
7061,NV,Elko,32007
7212,PA,Cumberland,42041
7915,WY,Carbon,56007
7998,IN,Whitley,18183
8139,NE,Cheyenne,31033
8192,IL,Bureau,17011
7695,UT,Daggett,49009
7800,OH,Crawford,39033
6239,CA,Placer,6061
6442,NV,Lyon,32019
7481,UT,Wasatch,49051
7604,OH,Columbiana,39029
8138,NE,Cheyenne,31033
8193,IL,La Salle,17099
6038,CA,Yolo,6113
6852,NV,Lander,32015
7017,PA,Delaware,42045
7270,UT,Tooele,49045
7409,PA,Cambria,42021
7914,WY,Carbon,56007
7999,IN,Whitley,18183
7060,NV,Elko,32007
7213,PA,York,42133
6646,NV,Churchill,32001
8137,NE,Cheyenne,31033
8194,IL,La Salle,17099
7694,UT,Daggett,49009
7801,OH,Richland,39139
5838,CA,Sonoma,6097
7480,UT,Salt Lake,49035
7605,PA,Beaver,42007
8136,NE,Cheyenne,31033
8195,IL,La Salle,17099
7913,WY,Carbon,56007
8000,IN,Allen,18003
7269,UT,Tooele,49045
7410,PA,Blair,42013
6238,CA,Placer,6061
6441,NV,Storey,32029
8135,NE,Kimball,31105
8196,IL,Grundy,17063
7693,UT,Daggett,49009
7802,OH,Ashland,39005
6851,NV,Lander,32015
7018,NJ,Camden,34007
7912,WY,Carbon,56007
8001,IN,Allen,18003
7059,NV,Elko,32007
7214,PA,Lancaster,42071
6037,CA,Yolo,6113
7479,UT,Salt Lake,49035
7606,PA,Allegheny,42003
6645,NV,Churchill,32001
8134,NE,Kimball,31105
8197,IL,Will,17197
8381,NE,Washington,31177
8382,IA,Harrison,19085
8380,NE,Washington,31177
8383,IA,Harrison,19085
8379,NE,Dodge,31053
8384,IA,Shelby,19165
8378,NE,Dodge,31053
8385,IA,Shelby,19165
8377,NE,Colfax,31037
8386,IA,Audubon,19009
7692,UT,Daggett,49009
7803,OH,Wayne,39169
7911,WY,Carbon,56007
8002,OH,Paulding,39125
8376,NE,Platte,31141
8387,IA,Guthrie,19077
8133,WY,Laramie,56021
8198,IL,Will,17197
7268,UT,Tooele,49045
7411,PA,Huntingdon,42061
8375,NE,Platte,31141
8388,IA,Guthrie,19077
8374,NE,Boone,31011
8389,IA,Dallas,19049
5837,CA,Sonoma,6097
8373,NE,Boone,31011
8390,IA,Dallas,19049
6850,NV,Lander,32015
7019,NJ,Burlington,34005
8372,NE,Greeley,31077
8391,IA,Polk,19153
7478,UT,Salt Lake,49035
7607,PA,Allegheny,42003
7058,NV,White Pine,32033
7215,PA,Lancaster,42071
8132,WY,Laramie,56021
8199,IL,Will,17197
6440,NV,Washoe,32031
6237,CA,Nevada,6057
8371,NE,Greeley,31077
8392,IA,Polk,19153
7910,WY,Carbon,56007
8003,OH,Paulding,39125
8370,NE,Valley,31175
8393,IA,Jasper,19099
7691,UT,Summit,49043
7804,OH,Wayne,39169
6644,NV,Churchill,32001
8369,NE,Valley,31175
8394,IA,Jasper,19099
8131,WY,Laramie,56021
8200,IN,Lake,18089
6036,CA,Yolo,6113
8368,NE,Custer,31041
8395,IA,Poweshiek,19157
7267,NV,Elko,32007
7412,PA,Huntingdon,42061
8367,NE,Custer,31041
8396,IA,Poweshiek,19157
7909,WY,Carbon,56007
8004,OH,Putnam,39137
7477,UT,Tooele,49045
7608,PA,Westmoreland,42129
8130,WY,Laramie,56021
8201,IN,Porter,18127
8366,NE,Custer,31041
8397,IA,Iowa,19095
7690,UT,Summit,49043
7805,OH,Stark,39151
6849,NV,Lander,32015
7020,NJ,Burlington,34005
7057,NV,Eureka,32011
7216,PA,Lancaster,42071
8365,NE,Custer,31041
8398,IA,Iowa,19095
6439,CA,Nevada,6057
8364,NE,Logan,31113
8399,IA,Johnson,19103
8129,WY,Laramie,56021
8202,IN,La Porte,18091
7908,WY,Sweetwater,56037
8005,OH,Hancock,39063
6236,CA,Yuba,6115
6643,NV,Churchill,32001
7266,NV,Elko,32007
7413,PA,Juniata,42067
8363,NE,Logan,31113
8400,IA,Johnson,19103
7476,UT,Tooele,49045
7609,PA,Armstrong,42005
7689,UT,Summit,49043
7806,OH,Stark,39151
8362,NE,McPherson,31117
8401,IA,Cedar,19031
8128,WY,Albany,56001
8203,IN,Starke,18149
6035,CA,Lake,6033
7907,WY,Sweetwater,56037
8006,OH,Hancock,39063
7056,NV,Eureka,32011
7217,PA,Chester,42029
8361,NE,McPherson,31117
8402,IA,Scott,19163
6848,NV,Churchill,32001
7021,NJ,Ocean,34029
8127,WY,Albany,56001
8204,IN,Marshall,18099
8360,NE,McPherson,31117
8403,IA,Scott,19163
7688,UT,Summit,49043
7807,OH,Stark,39151
7265,NV,Elko,32007
7414,PA,Perry,42099
6438,CA,Nevada,6057
7475,UT,Tooele,49045
7610,PA,Indiana,42063
8359,NE,Arthur,31005
8404,IA,Scott,19163
7906,WY,Sweetwater,56037
8007,OH,Seneca,39147
6235,CA,Sutter,6101
6642,NV,Lyon,32019
8126,WY,Albany,56001
8205,IN,Marshall,18099
8358,NE,Arthur,31005
8405,IL,Whiteside,17195
7055,NV,Eureka,32011
7218,PA,Chester,42029
8357,NE,Garden,31069
8406,IL,Whiteside,17195
6034,CA,Lake,6033
7687,UT,Summit,49043
7808,OH,Columbiana,39029
6847,NV,Churchill,32001
7022,NJ,Ocean,34029
7905,WY,Sweetwater,56037
8008,OH,Seneca,39147
8125,WY,Albany,56001
8206,IN,Kosciusko,18085
7474,UT,Tooele,49045
7611,PA,Indiana,42063
7264,NV,Elko,32007
7415,PA,Perry,42099
8356,NE,Garden,31069
8407,IL,Lee,17103
6437,CA,Nevada,6057
8124,WY,Carbon,56007
8207,IN,Noble,18113
8355,NE,Garden,31069
8408,IL,Lee,17103
6641,NV,Washoe,32031
7904,WY,Sweetwater,56037
8009,OH,Seneca,39147
7686,UT,Summit,49043
7809,OH,Columbiana,39029
6234,CA,Sutter,6101
7054,NV,Lander,32015
7219,PA,Montgomery,42091
8354,NE,Morrill,31123
8409,IL,La Salle,17099
7473,UT,Tooele,49045
7612,PA,Cambria,42021
8123,WY,Carbon,56007
8208,IN,Noble,18113
6846,NV,Churchill,32001
7263,NV,Elko,32007
7416,PA,Dauphin,42043
8353,NE,Morrill,31123
8410,IL,La Salle,17099
7903,WY,Sweetwater,56037
8010,OH,Huron,39077
6033,CA,Mendocino,6045
7685,UT,Morgan,49029
7810,PA,Lawrence,42073
8122,WY,Carbon,56007
8209,IN,De Kalb,18033
8352,NE,Banner,31007
8411,IL,La Salle,17099
6436,CA,Nevada,6057
6640,NV,Washoe,32031
7472,UT,Tooele,49045
7613,PA,Blair,42013
7053,NV,Lander,32015
7220,PA,Montgomery,42091
7902,WY,Sweetwater,56037
8011,OH,Huron,39077
8351,NE,Banner,31007
8412,IL,Kendall,17093
6233,CA,Colusa,6011
7262,NV,Elko,32007
7417,PA,Lebanon,42075
8121,WY,Carbon,56007
8210,IN,De Kalb,18033
6845,NV,Churchill,32001
7684,UT,Davis,49011
7811,PA,Butler,42019
8350,NE,Banner,31007
8413,IL,Will,17197
8599,IA,Monona,19133
8600,IA,Monona,19133
8598,NE,Burt,31021
8601,IA,Crawford,19047
8597,NE,Cuming,31039
8602,IA,Crawford,19047
7901,WY,Sweetwater,56037
8012,OH,Medina,39103
8596,NE,Cuming,31039
8603,IA,Crawford,19047
8120,WY,Carbon,56007
8211,OH,Defiance,39039
6032,CA,Mendocino,6045
8595,NE,Stanton,31167
8604,IA,Carroll,19027
7471,UT,Tooele,49045
7614,PA,Huntingdon,42061
8349,WY,Goshen,56015
8414,IL,Cook,17031
8594,NE,Madison,31119
8605,IA,Greene,19073
8593,NE,Madison,31119
8606,IA,Greene,19073
8592,NE,Boone,31011
8607,IA,Boone,19015
7052,NV,Lander,32015
7221,PA,Bucks,42017
6639,NV,Washoe,32031
6435,CA,Nevada,6057
8591,NE,Boone,31011
8608,IA,Boone,19015
7261,NV,Elko,32007
7418,PA,Lebanon,42075
7683,UT,Davis,49011
7812,PA,Butler,42019
8590,NE,Wheeler,31183
8609,IA,Story,19169
8348,WY,Goshen,56015
8415,IL,Cook,17031
8589,NE,Wheeler,31183
8610,IA,Story,19169
8119,WY,Carbon,56007
8212,OH,Defiance,39039
6844,NV,Churchill,32001
7900,WY,Uinta,56041
8013,OH,Medina,39103
6232,CA,Colusa,6011
8588,NE,Garfield,31071
8611,IA,Marshall,19127
8587,NE,Garfield,31071
8612,IA,Marshall,19127
8347,WY,Goshen,56015
8416,IN,Lake,18089
7470,NV,Elko,32007
7615,PA,Huntingdon,42061
8586,NE,Loup,31115
8613,IA,Tama,19171
8118,WY,Carbon,56007
8213,OH,Henry,39069
8585,NE,Loup,31115
8614,IA,Tama,19171
7682,UT,Tooele,49045
7813,PA,Armstrong,42005
7051,NV,Lander,32015
7222,NJ,Burlington,34005
8346,WY,Laramie,56021
8417,IN,Porter,18127
7260,NV,Elko,32007
7419,PA,Berks,42011
7899,WY,Uinta,56041
8014,OH,Summit,39153
8584,NE,Blaine,31009
8615,IA,Benton,19011
6031,CA,Mendocino,6045
6638,CA,Sierra,6091
8583,NE,Blaine,31009
8616,IA,Benton,19011
6434,CA,Butte,6007
8117,WY,Sweetwater,56037
8214,OH,Wood,39173
8345,WY,Laramie,56021
8418,IN,La Porte,18091
6843,NV,Churchill,32001
8582,NE,Thomas,31171
8617,IA,Linn,19113
7469,NV,Elko,32007
7616,PA,Mifflin,42087
8581,NE,Thomas,31171
8618,IA,Linn,19113
7681,UT,Tooele,49045
7814,PA,Armstrong,42005
6231,CA,Lake,6033
7898,WY,Uinta,56041
8015,OH,Portage,39133
8344,WY,Albany,56001
8419,IN,La Porte,18091
8580,NE,Hooker,31091
8619,IA,Cedar,19031
7259,NV,Eureka,32011
7420,PA,Berks,42011
8116,WY,Sweetwater,56037
8215,OH,Wood,39173
7050,NV,Pershing,32027
7223,NJ,Ocean,34029
8579,NE,Hooker,31091
8620,IA,Clinton,19045
8343,WY,Albany,56001
8420,IN,St Joseph,18141
6637,CA,Sierra,6091
8578,NE,Hooker,31091
8621,IA,Clinton,19045
7468,NV,Elko,32007
7617,PA,Juniata,42067
7897,WY,Uinta,56041
8016,OH,Portage,39133
7680,UT,Tooele,49045
7815,PA,Indiana,42063
6433,CA,Butte,6007
6842,NV,Churchill,32001
8115,WY,Sweetwater,56037
8216,OH,Sandusky,39143
8577,NE,Grant,31075
8622,IA,Clinton,19045
8342,WY,Albany,56001
8421,IN,St Joseph,18141
8576,NE,Grant,31075
8623,IL,Whiteside,17195
7258,NV,Eureka,32011
7421,PA,Berks,42011
6230,CA,Lake,6033
7049,NV,Pershing,32027
7224,NJ,Monmouth,34025
7896,UT,Summit,49043
8017,OH,Mahoning,39099
8575,NE,Garden,31069
8624,IL,Whiteside,17195
8114,WY,Sweetwater,56037
8217,OH,Sandusky,39143
8341,WY,Carbon,56007
8422,IN,Elkhart,18039
7679,UT,Tooele,49045
7816,PA,Indiana,42063
7467,NV,Elko,32007
7618,PA,Juniata,42067
8574,NE,Garden,31069
8625,IL,Lee,17103
6636,CA,Sierra,6091
6841,NV,Washoe,32031
8340,WY,Carbon,56007
8423,IN,La Grange,18087
6432,CA,Butte,6007
8573,NE,Garden,31069
8626,IL,Lee,17103
8113,WY,Sweetwater,56037
8218,OH,Sandusky,39143
7895,UT,Morgan,49029
8018,OH,Mahoning,39099
7257,NV,Lander,32015
7422,PA,Bucks,42017
7678,UT,Tooele,49045
7817,PA,Clearfield,42033
8572,NE,Morrill,31123
8627,IL,Lee,17103
7048,NV,Pershing,32027
7466,NV,Elko,32007
7619,PA,Northumberland,42097
8339,WY,Carbon,56007
8424,IN,La Grange,18087
6229,CA,Mendocino,6045
8571,NE,Morrill,31123
8628,IL,De Kalb,17037
8112,WY,Sweetwater,56037
8219,OH,Erie,39043
7894,UT,Morgan,49029
8019,PA,Lawrence,42073
6635,CA,Sierra,6091
8338,WY,Carbon,56007
8425,IN,Steuben,18151
8570,NE,Scotts Bluff,31157
8629,IL,De Kalb,17037
6840,NV,Washoe,32031
7256,NV,Lander,32015
7423,PA,Bucks,42017
7677,UT,Tooele,49045
7818,PA,Clearfield,42033
6431,CA,Colusa,6011
8111,WY,Sweetwater,56037
8220,OH,Erie,39043
7465,NV,Elko,32007
7620,PA,Schuylkill,42107
8569,NE,Scotts Bluff,31157
8630,IL,Kane,17089
7047,NV,Pershing,32027
8337,WY,Carbon,56007
8426,IN,Steuben,18151
7893,UT,Davis,49011
8020,PA,Mercer,42085
8568,NE,Scotts Bluff,31157
8631,IL,Du Page,17043
6228,CA,Mendocino,6045
8110,WY,Sweetwater,56037
8221,OH,Lorain,39093
8813,IA,Monona,19133
8814,IA,Monona,19133
8812,NE,Thurston,31173
8815,IA,Crawford,19047
8811,NE,Thurston,31173
8816,IA,Crawford,19047
7676,UT,Tooele,49045
7819,PA,Centre,42027
8336,WY,Carbon,56007
8427,OH,Williams,39171
8810,NE,Wayne,31179
8817,IA,Crawford,19047
8809,NE,Wayne,31179
8818,IA,Carroll,19027
8567,WY,Goshen,56015
8632,IL,Cook,17031
8808,NE,Pierce,31139
8819,IA,Greene,19073
7255,NV,Lander,32015
7424,NJ,Hunterdon,34019
6634,CA,Butte,6007
6839,NV,Washoe,32031
8807,NE,Pierce,31139
8820,IA,Greene,19073
7464,NV,Elko,32007
7621,PA,Schuylkill,42107
8806,NE,Antelope,31003
8821,IA,Boone,19015
7892,UT,Davis,49011
8021,PA,Butler,42019
8805,NE,Antelope,31003
8822,IA,Boone,19015
8566,WY,Goshen,56015
8633,IL,Cook,17031
8804,NE,Holt,31089
8823,IA,Story,19169
6430,CA,Colusa,6011
7046,NV,Pershing,32027
8335,WY,Carbon,56007
8428,OH,Fulton,39051
8803,NE,Holt,31089
8824,IA,Story,19169
8109,WY,Uinta,56041
8222,OH,Cuyahoga,39035
8802,NE,Holt,31089
8825,IA,Marshall,19127
7675,NV,Elko,32007
7820,PA,Centre,42027
8801,NE,Holt,31089
8826,IA,Marshall,19127
8565,WY,Goshen,56015
8800,NE,Rock,31149
8827,IA,Tama,19171
7891,UT,Weber,49057
8022,PA,Clarion,42031
8334,WY,Carbon,56007
8429,OH,Fulton,39051
6227,CA,Mendocino,6045
7254,NV,Pershing,32027
7425,NJ,Mercer,34021
8799,NE,Rock,31149
8828,IA,Tama,19171
7463,NV,Elko,32007
7622,PA,Schuylkill,42107
8108,WY,Uinta,56041
8223,OH,Cuyahoga,39035
8564,WY,Platte,56031
6838,CA,Plumas,6063
8798,NE,Brown,31017
8829,IA,Benton,19011
6633,CA,Butte,6007
8797,NE,Brown,31017
8830,IA,Benton,19011
7045,NV,Pershing,32027
8333,WY,Sweetwater,56037
8430,OH,Lucas,39095
8563,WY,Platte,56031
7674,NV,Elko,32007
7821,PA,Centre,42027
8796,NE,Cherry,31031
8831,IA,Linn,19113
6429,CA,Colusa,6011
7890,UT,Box Elder,49003
8023,PA,Clarion,42031
8795,NE,Cherry,31031
8832,IA,Linn,19113
8107,WY,Uinta,56041
8224,OH,Geauga,39055
8562,WY,Albany,56001
8637,MI,Berrien,26021
7462,NV,Elko,32007
7623,PA,Berks,42011
8794,NE,Cherry,31031
8833,IA,Jones,19105
7253,NV,Pershing,32027
7426,NJ,Middlesex,34023
8332,WY,Sweetwater,56037
8431,OH,Lucas,39095
8793,NE,Cherry,31031
8834,IA,Jackson,19097
6837,CA,Plumas,6063
6632,CA,Butte,6007
8561,WY,Albany,56001
8638,MI,Berrien,26021
7673,NV,Elko,32007
7822,PA,Centre,42027
8792,NE,Cherry,31031
8835,IA,Jackson,19097
8106,WY,Uinta,56041
8225,OH,Geauga,39055
7889,UT,Box Elder,49003
8024,PA,Jefferson,42065
7044,NV,Pershing,32027
8331,WY,Sweetwater,56037
8432,OH,Lucas,39095
8791,NE,Cherry,31031
8836,IA,Jackson,19097
6428,CA,Lake,6033
8560,WY,Albany,56001
8639,MI,Cass,26027
7461,NV,Eureka,32011
7624,PA,Lehigh,42077
8790,NE,Cherry,31031
8837,IL,Carroll,17015
7252,NV,Pershing,32027
7427,NJ,Monmouth,34025
8105,UT,Rich,49033
8226,OH,Trumbull,39155
8330,WY,Sweetwater,56037
8789,NE,Sheridan,31161
8838,IL,Carroll,17015
7888,UT,Box Elder,49003
8025,PA,Jefferson,42065
7672,NV,Elko,32007
7823,PA,Union,42119
8559,WY,Carbon,56007
8640,MI,Cass,26027
6836,CA,Plumas,6063
8788,NE,Sheridan,31161
8839,IL,Ogle,17141
7043,NV,Washoe,32031
6631,CA,Butte,6007
8558,WY,Carbon,56007
8641,MI,St Joseph,26149
8329,WY,Sweetwater,56037
8787,NE,Sheridan,31161
8840,IL,Ogle,17141
8104,UT,Rich,49033
8227,OH,Trumbull,39155
7460,NV,Lander,32015
7625,PA,Northampton,42095
7251,NV,Pershing,32027
7887,UT,Box Elder,49003
8026,PA,Clearfield,42033
6427,CA,Mendocino,6045
8786,NE,Box Butte,31013
8841,IL,Ogle,17141
7671,NV,Elko,32007
7824,PA,Snyder,42109
8557,WY,Carbon,56007
8642,MI,St Joseph,26149
8328,WY,Sweetwater,56037
8785,NE,Box Butte,31013
8842,IL,De Kalb,17037
8103,UT,Weber,49057
8228,PA,Mercer,42085
6835,CA,Plumas,6063
7042,NV,Washoe,32031
8556,WY,Carbon,56007
8643,MI,Branch,26023
8784,NE,Box Butte,31013
8843,IL,De Kalb,17037
6630,CA,Glenn,6021
7459,NV,Lander,32015
7626,NJ,Hunterdon,34019
7886,UT,Box Elder,49003
8027,PA,Clearfield,42033
7670,NV,Elko,32007
7825,PA,Northumberland,42097
8327,WY,Sweetwater,56037
7250,NV,Pershing,32027
8783,NE,Sioux,31165
8844,IL,Kane,17089
8555,WY,Carbon,56007
8644,MI,Branch,26023
8102,UT,Weber,49057
8229,PA,Mercer,42085
6426,CA,Mendocino,6045
8782,NE,Sioux,31165
8845,IL,Cook,17031
8326,WY,Sweetwater,56037
7885,UT,Box Elder,49003
8028,PA,Clearfield,42033
9023,IA,Woodbury,19193
9024,IA,Woodbury,19193
6834,CA,Plumas,6063
9022,IA,Woodbury,19193
9025,IA,Ida,19093
8554,WY,Carbon,56007
8645,MI,Hillsdale,26059
7041,NV,Washoe,32031
9021,NE,Dakota,31043
9026,IA,Ida,19093
7458,NV,Lander,32015
7627,NJ,Hunterdon,34019
9020,NE,Dixon,31051
9027,IA,Sac,19161
9019,NE,Cedar,31027
9028,IA,Sac,19161
8781,WY,Goshen,56015
8846,IL,Cook,17031
9018,NE,Pierce,31139
9029,IA,Calhoun,19025
7669,NV,Elko,32007
7826,PA,Columbia,42037
9017,NE,Pierce,31139
9030,IA,Webster,19187
8101,UT,Box Elder,49003
8230,PA,Venango,42121
6629,CA,Glenn,6021
9016,NE,Antelope,31003
9031,IA,Webster,19187
7249,NV,Pershing,32027
9015,NE,Antelope,31003
9032,IA,Hamilton,19079
8780,WY,Goshen,56015
9014,NE,Holt,31089
9033,IA,Hamilton,19079
8553,WY,Sweetwater,56037
8646,MI,Hillsdale,26059
8325,WY,Lincoln,56023
9013,NE,Holt,31089
9034,IA,Hardin,19083
9012,NE,Holt,31089
9035,IA,Hardin,19083
7884,NV,Elko,32007
8029,PA,Centre,42027
8779,WY,Goshen,56015
9011,NE,Holt,31089
9036,IA,Grundy,19075
6425,CA,Mendocino,6045
9010,NE,Rock,31149
9037,IA,Grundy,19075
8100,UT,Box Elder,49003
8231,PA,Venango,42121
7457,NV,Pershing,32027
7628,NJ,Somerset,34035
8552,WY,Sweetwater,56037
8647,MI,Lenawee,26091
7668,NV,Elko,32007
7827,PA,Schuylkill,42107
7040,CA,Lassen,6035
6833,CA,Plumas,6063
9009,NE,Rock,31149
9038,IA,Black Hawk,19013
8324,WY,Lincoln,56023
8778,WY,Platte,56031
9008,NE,Brown,31017
9039,IA,Black Hawk,19013
7248,NV,Pershing,32027
6628,CA,Glenn,6021
9007,NE,Brown,31017
9040,IA,Buchanan,19019
7883,NV,Elko,32007
8030,PA,Clinton,42035
8551,WY,Sweetwater,56037
8648,MI,Lenawee,26091
8777,WY,Platte,56031
9006,NE,Cherry,31031
9041,IA,Buchanan,19019
8099,UT,Box Elder,49003
8232,PA,Clarion,42031
8323,WY,Lincoln,56023
8440,OH,Lake,39085
9005,NE,Cherry,31031
9042,IA,Delaware,19055
7667,NV,Elko,32007
7828,PA,Carbon,42025
7456,NV,Pershing,32027
7629,NJ,Union,34039
8776,WY,Albany,56001
9004,NE,Cherry,31031
9043,IA,Dubuque,19061
8550,WY,Sweetwater,56037
8649,MI,Monroe,26115
7039,CA,Plumas,6063
6832,CA,Butte,6007
9003,NE,Cherry,31031
9044,IA,Dubuque,19061
7882,NV,Elko,32007
8031,PA,Clinton,42035
7247,NV,Pershing,32027
8775,WY,Albany,56001
8852,MI,Berrien,26021
8098,UT,Box Elder,49003
8233,PA,Forest,42053
8322,WY,Lincoln,56023
8441,OH,Geauga,39055
9002,NE,Cherry,31031
9045,IA,Jackson,19097
8549,WY,Sweetwater,56037
8650,MI,Monroe,26115
6627,CA,Glenn,6021
9001,NE,Cherry,31031
9046,IL,Jo Daviess,17085
7666,NV,Eureka,32011
7829,PA,Carbon,42025
8774,WY,Albany,56001
8853,MI,Van Buren,26159
7455,NV,Pershing,32027
7630,NY,Richmond,36085
9000,NE,Cherry,31031
9047,IL,Jo Daviess,17085
8321,UT,Rich,49033
8442,OH,Ashtabula,39007
7881,NV,Elko,32007
8032,PA,Lycoming,42081
8548,WY,Sweetwater,56037
8097,UT,Box Elder,49003
8234,PA,Elk,42047
7038,CA,Plumas,6063
8999,NE,Sheridan,31161
9048,IL,Stephenson,17177
8773,WY,Carbon,56007
8854,MI,Van Buren,26159
6831,CA,Butte,6007
7246,NV,Washoe,32031
8998,NE,Sheridan,31161
9049,IL,Stephenson,17177
7665,NV,Lander,32015
7830,PA,Monroe,42089
8772,WY,Carbon,56007
8855,MI,Kalamazoo,26077
8547,WY,Sweetwater,56037
8320,UT,Rich,49033
8443,OH,Ashtabula,39007
8997,NE,Sheridan,31161
9050,IL,Winnebago,17201
6626,CA,Mendocino,6045
7454,NV,Pershing,32027
7631,NY,Kings,36047
8096,UT,Box Elder,49003
8235,PA,Elk,42047
7880,NV,Elko,32007
8033,PA,Northumberland,42097
8996,NE,Box Butte,31013
9051,IL,Winnebago,17201
8771,WY,Carbon,56007
8856,MI,Kalamazoo,26077
8546,WY,Sweetwater,56037
7037,CA,Plumas,6063
8995,NE,Box Butte,31013
9052,IL,Boone,17007
7245,NV,Washoe,32031
8319,UT,Cache,49005
8444,PA,Crawford,42039
6830,CA,Tehama,6103
7664,NV,Lander,32015
7831,PA,Northampton,42095
8770,WY,Carbon,56007
8857,MI,Calhoun,26025
8095,UT,Box Elder,49003
8236,PA,Elk,42047
8994,NE,Box Butte,31013
9053,IL,McHenry,17111
7879,NV,Elko,32007
8034,PA,Columbia,42037
7453,NV,Pershing,32027
7632,NY,Nassau,36059
8545,WY,Sweetwater,56037
8993,NE,Sioux,31165
9054,IL,McHenry,17111
6625,CA,Mendocino,6045
8769,WY,Carbon,56007
8858,MI,Calhoun,26025
8318,UT,Cache,49005
8445,PA,Crawford,42039
8992,NE,Sioux,31165
9055,IL,Lake,17097
7036,CA,Plumas,6063
8094,UT,Box Elder,49003
8237,PA,Cameron,42023
7244,NV,Washoe,32031
8544,WY,Sweetwater,56037
7663,NV,Humboldt,32013
7832,NJ,Warren,34041
8768,WY,Carbon,56007
8859,MI,Jackson,26075
9227,IA,Plymouth,19149
9228,IA,Plymouth,19149
9226,IA,Plymouth,19149
9229,IA,Cherokee,19035
9225,SD,Union,46127
9230,IA,Buena Vista,19021
9224,NE,Dixon,31051
9231,IA,Buena Vista,19021
7878,NV,Elko,32007
8035,PA,Columbia,42037
6829,CA,Tehama,6103
8991,WY,Goshen,56015
9056,IL,Lake,17097
9223,NE,Cedar,31027
9232,IA,Pocahontas,19151
9222,NE,Cedar,31027
9233,IA,Pocahontas,19151
8317,UT,Box Elder,49003
8446,PA,Crawford,42039
7452,NV,Pershing,32027
7633,NY,Suffolk,36103
9221,NE,Knox,31107
9234,IA,Webster,19187
9220,NE,Knox,31107
9235,IA,Webster,19187
9219,NE,Knox,31107
9236,IA,Wright,19197
8990,WY,Goshen,56015
8767,WY,Sweetwater,56037
8860,MI,Jackson,26075
9218,NE,Holt,31089
9237,IA,Wright,19197
8543,WY,Lincoln,56023
9217,NE,Holt,31089
9238,IA,Franklin,19069
8093,NV,Elko,32007
8238,PA,Clinton,42035
6624,CA,Mendocino,6045
9216,NE,Holt,31089
9239,IA,Franklin,19069
8989,WY,Goshen,56015
9215,NE,Holt,31089
9240,IA,Butler,19023
7662,NV,Humboldt,32013
7833,NJ,Morris,34027
8316,UT,Box Elder,49003
8447,PA,Crawford,42039
7243,CA,Lassen,6035
7035,CA,Plumas,6063
7877,NV,Elko,32007
8036,PA,Luzerne,42079
9214,NE,Rock,31149
9241,IA,Butler,19023
8766,WY,Sweetwater,56037
8861,MI,Washtenaw,26161
8542,WY,Lincoln,56023
9213,NE,Rock,31149
9242,IA,Black Hawk,19013
8988,WY,Platte,56031
7451,NV,Pershing,32027
6828,CA,Tehama,6103
9212,NE,Brown,31017
9243,IA,Black Hawk,19013
8092,NV,Elko,32007
8239,PA,Clinton,42035
9211,NE,Brown,31017
9244,IA,Buchanan,19019
8765,WY,Sweetwater,56037
8862,MI,Washtenaw,26161
8987,WY,Platte,56031
8315,UT,Box Elder,49003
8448,PA,Forest,42053
9210,NE,Cherry,31031
9245,IA,Buchanan,19019
8541,WY,Lincoln,56023
7661,NV,Humboldt,32013
7834,NJ,Morris,34027
7876,NV,Elko,32007
8037,PA,Luzerne,42079
9209,NE,Cherry,31031
9246,IA,Delaware,19055
8986,WY,Converse,56009
7242,CA,Lassen,6035
8764,WY,Sweetwater,56037
8863,MI,Washtenaw,26161
9208,NE,Cherry,31031
9247,IA,Dubuque,19061
7034,CA,Tehama,6103
7450,NV,Pershing,32027
8091,NV,Elko,32007
8240,PA,Lycoming,42081
9207,NE,Cherry,31031
9248,IA,Dubuque,19061
8314,UT,Box Elder,49003
8449,PA,Forest,42053
8540,WY,Lincoln,56023
8985,WY,Albany,56001
6827,CA,Tehama,6103
9206,NE,Cherry,31031
