,cdl,cdl_desc,gen_class,gen_class_desc,label_group_desc,label_group_desc_corr,label_group,name,cintcp,covmax,amxdr,cfact_fal,cfact_cov,mannings_n,double_crop_a,double_crop_b,cultivated_cdl,state,cdl_a,cdl_b,plant_begin_a,plant_begin_active_begin_a,plant_begin_active_end_a,plant_end_a,harvest_begin_a,harvest_begin_active_begin_a,harvest_begin_active_end_a,harvest_end_a,plant_begin_b,plant_begin_active_begin_b,plant_begin_active_end_b,plant_end_b,harvest_begin_b,harvest_begin_active_begin_b,harvest_begin_active_end_b,harvest_end_b,Unnamed: 0,irrigation_flag,irrigation_type,irrigated_fraction,above_canopy_acres,below_canopy_acres,cultivated_gen,cn_fallow_A,cn_fallow_B,cn_fallow_C,cn_fallow_D,cn_ag_A,cn_ag_B,cn_ag_C,cn_ag_D
1673,45,Sugarcane,80,Other grains,not listed,Non-CFR Crops,,Sugarcane,0.1,100.0,100.0,0.467,0.023,0.04,,,1.0,UT,,,16-Apr,3-May,10-May,17-May,24-May,31-May,11-Jun,21-Jun,,,,,,,,,1643.0,1.0,over,0.927,25079.0,18678.0,1,74,83,88,90,60,72,80,83
1674,45,Sugarcane,80,Other grains,not listed,Non-CFR Crops,,Sugarcane,0.1,100.0,100.0,0.467,0.023,0.04,,,1.0,VT,,,14-Apr,26-Apr,4-May,22-May,8-Jun,26-Jun,12-Jul,26-Jul,,,,,,,,,1644.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
1675,45,Sugarcane,80,Other grains,not listed,Non-CFR Crops,,Sugarcane,0.1,100.0,100.0,0.467,0.023,0.04,,,1.0,VA,,,21-Apr,6-May,15-May,23-May,3-Jun,23-Jun,7-Jul,23-Jul,,,,,,,,,1645.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
1676,45,Sugarcane,80,Other grains,not listed,Non-CFR Crops,,Sugarcane,0.1,100.0,100.0,0.467,0.023,0.04,,,1.0,WA,,,12-Apr,30-Apr,20-May,4-Jun,21-Jun,28-Jun,5-Jul,18-Jul,,,,,,,,,1646.0,1.0,over,0.878,19556.0,1853.0,1,74,83,88,90,60,72,80,83
1677,45,Sugarcane,80,Other grains,not listed,Non-CFR Crops,,Sugarcane,0.1,100.0,100.0,0.467,0.023,0.04,,,1.0,WV,,,18-Apr,27-Apr,5-May,17-May,3-Jun,21-Jun,29-Jun,6-Jul,,,,,,,,,1647.0,1.0,over,1.0,3.0,0.0,1,74,83,88,90,60,72,80,83
1678,45,Sugarcane,80,Other grains,not listed,Non-CFR Crops,,Sugarcane,0.1,100.0,100.0,0.467,0.023,0.04,,,1.0,WI,,,17-Apr,27-Apr,11-May,31-May,7-Jun,18-Jun,30-Jun,13-Jul,,,,,,,,,1648.0,0.0,,0.097,1889.0,0.0,1,74,83,88,90,60,72,80,83
1679,45,Sugarcane,80,Other grains,not listed,Non-CFR Crops,,Sugarcane,0.1,100.0,100.0,0.467,0.023,0.04,,,1.0,WY,,,16-Apr,26-Apr,10-May,20-May,9-Jun,28-Jun,14-Jul,31-Jul,,,,,,,,,1649.0,1.0,over,0.684,38128.0,36555.0,1,74,83,88,90,60,72,80,83
1680,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,AL,,,18-Apr,7-May,15-May,25-May,12-Jun,1-Jul,13-Jul,22-Jul,,,,,,,,,1650.0,1.0,under,0.835,2757.0,3189.0,1,74,83,88,90,64,74,81,85
1681,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,AZ,,,9-Apr,23-Apr,5-May,24-May,9-Jun,27-Jun,9-Jul,24-Jul,,,,,,,,,1652.0,1.0,under,1.0,15396.0,87576.0,1,74,83,88,90,64,74,81,85
1682,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,AR,,,16-Apr,23-Apr,6-May,22-May,5-Jun,19-Jun,9-Jul,29-Jul,,,,,,,,,1653.0,1.0,under,0.72,307.0,7384.0,1,74,83,88,90,64,74,81,85
1683,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,CA,,,12-Apr,27-Apr,16-May,3-Jun,17-Jun,7-Jul,21-Jul,2-Aug,,,,,,,,,1654.0,1.0,under,1.0,280298.0,737738.0,1,74,83,88,90,64,74,81,85
1684,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,CO,,,10-Apr,25-Apr,9-May,20-May,8-Jun,20-Jun,3-Jul,14-Jul,,,,,,,,,1655.0,1.0,over,1.0,76399.0,15214.0,1,74,83,88,90,64,74,81,85
1685,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,CT,,,19-Apr,26-Apr,10-May,30-May,16-Jun,24-Jun,10-Jul,23-Jul,,,,,,,,,1656.0,0.0,,0.282,229.0,1231.0,1,74,83,88,90,64,74,81,85
1686,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,DE,,,12-Apr,25-Apr,8-May,22-May,10-Jun,19-Jun,28-Jun,16-Jul,,,,,,,,,1657.0,1.0,over,0.885,13385.0,2545.0,1,74,83,88,90,64,74,81,85
1687,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,FL,,,16-Apr,3-May,17-May,24-May,11-Jun,20-Jun,29-Jun,19-Jul,,,,,,,,,1658.0,1.0,under,0.931,52201.0,118740.0,1,74,83,88,90,64,74,81,85
1688,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,GA,,,9-Apr,18-Apr,30-Apr,15-May,28-May,9-Jun,27-Jun,9-Jul,,,,,,,,,1659.0,1.0,over,0.927,78903.0,16083.0,1,74,83,88,90,64,74,81,85
1689,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,ID,,,16-Apr,27-Apr,13-May,26-May,4-Jun,13-Jun,22-Jun,4-Jul,,,,,,,,,1661.0,1.0,over,1.0,363937.0,17761.0,1,74,83,88,90,64,74,81,85
1690,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,IL,,,20-Apr,30-Apr,15-May,27-May,13-Jun,22-Jun,30-Jun,10-Jul,,,,,,,,,1662.0,1.0,over,0.8859999999999999,23970.0,2714.0,1,74,83,88,90,64,74,81,85
1691,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,IN,,,21-Apr,6-May,25-May,6-Jun,22-Jun,29-Jun,7-Jul,14-Jul,,,,,,,,,1663.0,1.0,over,0.7090000000000001,8258.0,3054.0,1,74,83,88,90,64,74,81,85
1692,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,IA,,,14-Apr,28-Apr,7-May,17-May,30-May,18-Jun,29-Jun,9-Jul,,,,,,,,,1664.0,1.0,over,0.701,1136.0,556.0,1,74,83,88,90,64,74,81,85
1693,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,KS,,,17-Apr,4-May,21-May,28-May,13-Jun,1-Jul,12-Jul,26-Jul,,,,,,,,,1665.0,1.0,under,0.985,1787.0,2353.0,1,74,83,88,90,64,74,81,85
1694,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,KY,,,16-Apr,23-Apr,3-May,13-May,28-May,8-Jun,19-Jun,2-Jul,,,,,,,,,1666.0,1.0,under,0.5820000000000001,183.0,1825.0,1,74,83,88,90,64,74,81,85
1695,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,LA,,,16-Apr,4-May,19-May,26-May,5-Jun,15-Jun,1-Jul,20-Jul,,,,,,,,,1667.0,1.0,under,0.449,329.0,2857.0,1,74,83,88,90,64,74,81,85
1696,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,ME,,,14-Apr,30-Apr,16-May,29-May,15-Jun,29-Jun,12-Jul,1-Aug,,,,,,,,,1668.0,0.0,,0.313,6299.0,597.0,1,74,83,88,90,64,74,81,85
1697,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MD,,,8-Apr,25-Apr,7-May,23-May,1-Jun,16-Jun,29-Jun,6-Jul,,,,,,,,,1669.0,1.0,over,0.887,10362.0,4317.0,1,74,83,88,90,64,74,81,85
1698,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MA,,,19-Apr,7-May,19-May,28-May,6-Jun,15-Jun,24-Jun,5-Jul,,,,,,,,,1670.0,1.0,over,0.731,7599.0,691.0,1,74,83,88,90,64,74,81,85
1699,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MI,,,19-Apr,2-May,14-May,27-May,4-Jun,18-Jun,1-Jul,21-Jul,,,,,,,,,1671.0,1.0,over,0.81,76512.0,4419.0,1,74,83,88,90,64,74,81,85
1700,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MN,,,11-Apr,21-Apr,1-May,17-May,26-May,12-Jun,24-Jun,2-Jul,,,,,,,,,1672.0,1.0,over,0.8220000000000001,45740.0,670.0,1,74,83,88,90,64,74,81,85
1701,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MS,,,8-Apr,16-Apr,3-May,19-May,31-May,11-Jun,27-Jun,6-Jul,,,,,,,,,1673.0,1.0,over,1.0,316.0,37.0,1,74,83,88,90,64,74,81,85
1702,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MO,,,16-Apr,1-May,11-May,22-May,11-Jun,19-Jun,5-Jul,19-Jul,,,,,,,,,1674.0,1.0,over,0.974,12533.0,2325.0,1,74,83,88,90,64,74,81,85
1703,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MT,,,17-Apr,24-Apr,5-May,24-May,6-Jun,14-Jun,29-Jun,10-Jul,,,,,,,,,1675.0,1.0,over,1.0,5152.0,118.0,1,74,83,88,90,64,74,81,85
1704,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NE,,,20-Apr,2-May,21-May,7-Jun,19-Jun,28-Jun,11-Jul,25-Jul,,,,,,,,,1676.0,1.0,over,0.7509999999999999,9929.0,243.0,1,74,83,88,90,64,74,81,85
1705,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NV,,,9-Apr,29-Apr,7-May,25-May,14-Jun,23-Jun,12-Jul,21-Jul,,,,,,,,,1677.0,1.0,over,1.0,5619.0,3013.0,1,74,83,88,90,64,74,81,85
1706,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NH,,,8-Apr,19-Apr,2-May,18-May,4-Jun,14-Jun,21-Jun,2-Jul,,,,,,,,,1678.0,1.0,under,0.784,1075.0,1505.0,1,74,83,88,90,64,74,81,85
1707,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NJ,,,8-Apr,28-Apr,8-May,18-May,1-Jun,14-Jun,4-Jul,22-Jul,,,,,,,,,1679.0,1.0,over,0.82,20193.0,11413.0,1,74,83,88,90,64,74,81,85
1708,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NM,,,9-Apr,28-Apr,6-May,21-May,1-Jun,9-Jun,25-Jun,13-Jul,,,,,,,,,1680.0,1.0,over,1.0,12203.0,11305.0,1,74,83,88,90,64,74,81,85
1709,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NY,,,14-Apr,22-Apr,4-May,15-May,2-Jun,13-Jun,2-Jul,20-Jul,,,,,,,,,1681.0,1.0,over,0.499,21475.0,4403.0,1,74,83,88,90,64,74,81,85
1710,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NC,,,15-Apr,22-Apr,2-May,11-May,30-May,18-Jun,1-Jul,16-Jul,,,,,,,,,1682.0,1.0,under,0.685,8221.0,9286.0,1,74,83,88,90,64,74,81,85
1711,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,ND,,,11-Apr,29-Apr,13-May,22-May,9-Jun,20-Jun,29-Jun,18-Jul,,,,,,,,,1683.0,1.0,over,0.85,29270.0,13.0,1,74,83,88,90,64,74,81,85
1712,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,OH,,,12-Apr,25-Apr,8-May,28-May,12-Jun,30-Jun,12-Jul,28-Jul,,,,,,,,,1684.0,1.0,over,0.823,10724.0,8691.0,1,74,83,88,90,64,74,81,85
1713,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,OK,,,11-Apr,25-Apr,11-May,25-May,1-Jun,18-Jun,28-Jun,8-Jul,,,,,,,,,1685.0,1.0,over,0.974,3321.0,296.0,1,74,83,88,90,64,74,81,85
1714,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,OR,,,18-Apr,7-May,19-May,6-Jun,16-Jun,26-Jun,14-Jul,1-Aug,,,,,,,,,1686.0,1.0,over,0.924,111186.0,11072.0,1,74,83,88,90,64,74,81,85
1715,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,PA,,,19-Apr,2-May,21-May,9-Jun,27-Jun,16-Jul,31-Jul,12-Aug,,,,,,,,,1687.0,1.0,under,0.5589999999999999,2899.0,8574.0,1,74,83,88,90,64,74,81,85
1716,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,RI,,,18-Apr,28-Apr,9-May,29-May,18-Jun,27-Jun,4-Jul,19-Jul,,,,,,,,,1688.0,1.0,over,0.901,235.0,207.0,1,74,83,88,90,64,74,81,85
1717,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,SC,,,18-Apr,27-Apr,16-May,27-May,11-Jun,24-Jun,3-Jul,15-Jul,,,,,,,,,1689.0,1.0,under,0.851,7719.0,9132.0,1,74,83,88,90,64,74,81,85
1718,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,SD,,,8-Apr,19-Apr,5-May,22-May,10-Jun,19-Jun,8-Jul,21-Jul,,,,,,,,,1690.0,0.0,,0.308,197.0,36.0,1,74,83,88,90,64,74,81,85
1719,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,TN,,,19-Apr,27-Apr,7-May,16-May,29-May,5-Jun,22-Jun,8-Jul,,,,,,,,,1691.0,1.0,under,0.7290000000000001,2351.0,4094.0,1,74,83,88,90,64,74,81,85
1720,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,TX,,,12-Apr,28-Apr,7-May,14-May,26-May,10-Jun,19-Jun,9-Jul,,,,,,,,,1692.0,1.0,under,0.999,30187.0,32834.0,1,74,83,88,90,64,74,81,85
1721,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,UT,,,20-Apr,30-Apr,15-May,23-May,10-Jun,22-Jun,10-Jul,25-Jul,,,,,,,,,1693.0,1.0,over,1.0,2124.0,1721.0,1,74,83,88,90,64,74,81,85
1722,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,VT,,,9-Apr,24-Apr,8-May,19-May,6-Jun,20-Jun,30-Jun,9-Jul,,,,,,,,,1694.0,1.0,over,0.6890000000000001,925.0,381.0,1,74,83,88,90,64,74,81,85
1723,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,VA,,,21-Apr,30-Apr,20-May,9-Jun,29-Jun,17-Jul,2-Aug,17-Aug,,,,,,,,,1695.0,1.0,over,0.623,4820.0,2612.0,1,74,83,88,90,64,74,81,85
1724,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,WA,,,16-Apr,3-May,20-May,2-Jun,17-Jun,3-Jul,11-Jul,21-Jul,,,,,,,,,1696.0,1.0,over,0.999,258992.0,10354.0,1,74,83,88,90,64,74,81,85
1725,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,WV,,,14-Apr,4-May,22-May,3-Jun,17-Jun,2-Jul,22-Jul,7-Aug,,,,,,,,,1697.0,1.0,under,0.639,184.0,241.0,1,74,83,88,90,64,74,81,85
1726,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,WI,,,11-Apr,25-Apr,7-May,17-May,24-May,12-Jun,27-Jun,17-Jul,,,,,,,,,1698.0,1.0,over,0.951,192893.0,418.0,1,74,83,88,90,64,74,81,85
1727,46,Sweet Potatoes,60,Vegetables and ground fruit,"Vegetables, Root and Tuber","Vegetables, Root and Tuber",1D,Sweet Potatoes,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,WY,,,16-Apr,30-Apr,14-May,31-May,8-Jun,26-Jun,16-Jul,2-Aug,,,,,,,,,1699.0,1.0,under,0.609,23.0,1065.0,1,74,83,88,90,64,74,81,85
1728,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,AL,,,11-Apr,26-Apr,6-May,14-May,24-May,10-Jun,25-Jun,10-Jul,,,,,,,,,1750.0,1.0,under,0.835,2757.0,3189.0,1,74,83,88,90,64,74,81,85
1729,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,AZ,,,9-Apr,24-Apr,14-May,23-May,5-Jun,19-Jun,1-Jul,8-Jul,,,,,,,,,1752.0,1.0,under,1.0,15396.0,87576.0,1,74,83,88,90,64,74,81,85
1730,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,AR,,,13-Apr,27-Apr,11-May,23-May,12-Jun,24-Jun,13-Jul,27-Jul,,,,,,,,,1753.0,1.0,under,0.72,307.0,7384.0,1,74,83,88,90,64,74,81,85
1731,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,CA,,,8-Apr,20-Apr,10-May,22-May,3-Jun,20-Jun,9-Jul,20-Jul,,,,,,,,,1754.0,1.0,under,1.0,280298.0,737738.0,1,74,83,88,90,64,74,81,85
1732,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,CO,,,15-Apr,28-Apr,14-May,30-May,9-Jun,18-Jun,26-Jun,11-Jul,,,,,,,,,1755.0,1.0,over,1.0,76399.0,15214.0,1,74,83,88,90,64,74,81,85
1733,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,CT,,,8-Apr,19-Apr,7-May,25-May,13-Jun,24-Jun,6-Jul,14-Jul,,,,,,,,,1756.0,0.0,,0.282,229.0,1231.0,1,74,83,88,90,64,74,81,85
1734,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,DE,,,8-Apr,22-Apr,6-May,25-May,8-Jun,19-Jun,3-Jul,17-Jul,,,,,,,,,1757.0,1.0,over,0.885,13385.0,2545.0,1,74,83,88,90,64,74,81,85
1735,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,FL,,,17-Apr,6-May,26-May,3-Jun,16-Jun,5-Jul,17-Jul,24-Jul,,,,,,,,,1758.0,1.0,under,0.931,52201.0,118740.0,1,74,83,88,90,64,74,81,85
1736,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,GA,,,12-Apr,25-Apr,15-May,26-May,4-Jun,15-Jun,28-Jun,12-Jul,,,,,,,,,1759.0,1.0,over,0.927,78903.0,16083.0,1,74,83,88,90,64,74,81,85
1737,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,ID,,,21-Apr,1-May,13-May,1-Jun,21-Jun,3-Jul,20-Jul,29-Jul,,,,,,,,,1761.0,1.0,over,1.0,363937.0,17761.0,1,74,83,88,90,64,74,81,85
1738,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,IL,,,10-Apr,26-Apr,4-May,17-May,3-Jun,16-Jun,25-Jun,4-Jul,,,,,,,,,1762.0,1.0,over,0.8859999999999999,23970.0,2714.0,1,74,83,88,90,64,74,81,85
1739,48,Watermelons,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9A,Watermelons,0.25,100.0,46.0,0.688,0.09,0.013999999999999999,,,1.0,IN,,,11-Apr,27-Apr,17-May,2-Jun,10-Jun,23-Jun,6-Jul,26-Jul,,,,,,,,,1763.0,1.0,over,0.7090000000000001,8258.0,3054.0,1,74,83,88,90,64,74,81,85
